gene_id	gene_name	Scer.t0000.b2.L001	Scer.t0000.b2.L002	Scer.t0000.b3.L001	Scer.t0000.b3.L002	Scer.t0030.b2.L001	Scer.t0030.b2.L002	Scer.t0030.b4.L001	Scer.t0030.b4.L002	Scer.t0060.b2.L001	Scer.t0060.b2.L002	Scer.t0060.b4.L001	Scer.t0060.b4.L002	Scer.t0090.b2.L001	Scer.t0090.b2.L002	Scer.t0090.b4.L001	Scer.t0090.b4.L002	Scer.t0120.b2.L001	Scer.t0120.b2.L002	Scer.t0120.b4.L001	Scer.t0120.b4.L002	Scer.t0150.b2.L001	Scer.t0150.b2.L002	Scer.t0150.b4.L001	Scer.t0150.b4.L002	Scer.t0180.b2.L001	Scer.t0180.b2.L002	Scer.t0180.b4.L001	Scer.t0180.b4.L002	Scer.t0210.b2.L001	Scer.t0210.b2.L002	Scer.t0210.b4.L001	Scer.t0210.b4.L002	Scer.t0240.b2.L001	Scer.t0240.b2.L002	Scer.t0240.b4.L001	Scer.t0240.b4.L002	Scer.t0360.b2.L001	Scer.t0360.b2.L002	Scer.t0360.b4.L001	Scer.t0360.b4.L002	Scer.t0480.b2.L001	Scer.t0480.b2.L002	Scer.t0480.b4.L001	Scer.t0480.b4.L002
gene-Q0105	COB	0	1.99815130399893	0	0.999884501086692	0	0	0	0	1.00037385238333	0	1.55321242364983	1.00100963922823	0	0	0	0	0.998799534879469	0.998915871693095	2.00089875085657	2.00124305949103	2.00026589897701	3.00020087727363	0	0	2.00078814815181	0	0	1.0000081828409	2.00025648585494	5.00043704622682	0	0	2.00029563011911	0	0.999797953047336	0	5.00278984333019	2.00090294354136	0	0	2.75270673821013	0	2.87542573865395	0
gene-Q0110	BI2	0	0.999807973412959	0	0	0	0	0	0	0	3.00686337979764	1.45093590376623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0038737839668	0	1.00120054015016	0	1.00209185070675	0	0	0	0.999990992830158	0	0
gene-Q0115	BI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995131746054005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998617371881351	0	0	0	0	0	0	0	0	0	0	1.08567692864197	0	0
gene-Q0120	BI4	2.99007744060998	2.99010740690537	2.00033310570889	0	1.99215404543374	0.997541638668418	0	0	0	0	0	0	0.996199969384322	0	1.00265194795496	0	0	0	1.00133703230555	0	0	0	0.993527416807756	0	0	1.00145098032948	0	0	0	0	1.00010787310195	1.00156987508484	0	0	0	0	0	0	2.00447868690624	2.0061813471036	7.21806257281777	8.885671273695	1.13715929952071	6.1775857229903
gene-Q0130	OLI1	3.01960281698448	1.00860710602724	2.02489494424111	8.13030870681157	4.98266302045195	2.98334031885988	1.97391513359432	1.96775402955737	3.95586547212497	8.87348669403933	4.87054062552664	8.74704106111654	2.97509179669501	2.97387713408343	2.87041340277872	6.69445854309859	14.4209400068397	13.3566546829296	7.03610686769035	5.02007627981811	42.2510466711728	34.2301385288772	3.05319256211087	10.1408345162304	15.9421054681878	17.8623441582359	12.1365043505379	17.1426486497025	7.03889520825206	15.09156329523	13.9541230341199	13.908829984102	33.7239235768117	33.5883759688502	10.1965200050349	4.06199110971316	38.0002864977717	31.1137875377859	22.5431458561812	29.3492944205462	27.2172101439559	30.2580676297926	22.7285138631423	23.7051813576937
gene-Q0140	VAR1	0	0	0	0	0	0.998794961083021	0	0.999699214753181	2.99843901077394	0	0	0	0	0.998464541469407	2.00143066302003	0	0.997610194596199	0	0	0	0	1.9982314152405	1.99517975739437	0.997881443231264	0.999478930113706	0.99962793056185	0	1.99805338338138	0	0	0	0.999597275302828	0.99935647394131	0	0	0	0	0	0	0	0	0.998059036965393	0	2.99569316766623
gene-Q0158	21S_RRNA	117.090520810436	118.267323419117	123.509708997472	108.157141605199	120.402970878303	119.653602954819	105.150621688775	108.861756433375	180.481626591726	182.169849396095	80.0329578067834	85.2584288412287	111.732832917012	98.0745478042232	87.4683948330296	87.6710975555306	151.630976676553	149.288235507806	84.3258419196476	110.423141283388	209.642867980827	226.808443841629	149.730147710204	155.715913763784	179.674978639241	182.258483138435	150.720750512348	162.553995695871	213.002571715362	239.035234221225	132.090540507989	161.749627574362	439.238290840818	459.97519753052	168.886293385645	154.334561404689	382.768463189652	414.957093751297	418.429180073105	491.32506686946	340.547597658137	327.549045898611	275.254276470427	280.82271405785
gene-Q0160	SCEI	17.045719474682	16.0221539116186	13.9728109808293	11.9483691802965	23.130082829729	21.9545892719718	39.5855475313951	24.0661775566293	27.9038199618173	23.9243274059136	19.0135001647582	20.6161276862723	31.9267715981554	21.8441805634143	22.7915526821757	14.9411381456801	28.5598634832309	35.9456212370547	26.4852907364912	27.9023974800571	20.0256161222729	41.9947327450589	18.7619609233284	28.1227611826956	37.6130736625038	30.7835130407405	28.0672442888805	25.0156766395459	36.1523097479253	16.8876155305215	35.2911987826169	19.8302234520912	43.9115875132017	41.4729691365686	36.7292486055037	45.2439662926281	25.8147046204619	28.0542845879863	29.8928917709201	38.73003179357	46.9389037428941	51.7834436923398	33.8418869211325	31.9671461842716
gene-Q0250	COX2	0	2.0080134373494	0	1.00073042170372	0	0	0	0	0	0	0	1.00143051061566	0	0	1.00078753303668	0.999910335991082	0	0	0	0	0	0	0	0	0	0	0	0	2.00589960205365	0	1.00168483136366	0	2.99706113817142	0	0	0	1.00086896479032	0.999263781967797	0.998617699372595	0	1.00453121305709	0	2.01840470955963	2.00381471821869
gene-Q0255	Q0255	29.462845756872	29.9435451947107	33.0090393947835	25.0035596553794	49.9082711899974	42.9550374637941	43.0050694636706	47.0476790433668	25.0157726322049	45.0674089277025	27.1853070483129	36.0498539349332	41.9156299568179	51.9358190204247	39.0883349039932	44.119454650608	35.7131466063216	46.9034408153534	33.035333573236	36.0548480524222	42.3565113834093	30.0008371166591	41.8541957187444	35.9044346995589	53.0392834724924	44.0704753873627	44.978525122341	42.9910529409793	39.9915817678481	30.1181219314754	44.0185580810952	63.0734853684352	45.0992607725724	53.0710339674283	35.0562426173827	43.712334417544	51.2013568286181	54.0706700847047	52.0786539973508	56.135887173145	48.8981025688843	46.9252930359192	55.93169864512	45.9792175367566
gene-Q0275	COX3	1.00326417528821	0	0	0	0	0	0	0	1.00127241461033	3.99990448172427	0	1.00152308816025	0	0	0	0	0	0	1.00037682617718	0	0	0	0	0	0	1.00016826802617	0	1.00208554410158	1.00254494495478	1.0020087646058	0	0	0.999452895145742	0	0	0	0	0	0.99919071650714	0	0	0	2.00574159070272	1.00159529344382
gene-Q0285	RPM1	0	0	0	0	1.01103474553336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97722154027426	0	0.998725064668774	0	1.01541713340854	0	0	0	0	0	0	0	0	1.98175145189137	0	0	0	0	0.990041423714018	0	0	0	0	0	0
gene-tA(UGC)Q	tA(UGC)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tC(GCA)Q	tC(GCA)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
