gene_id	gene_name	Scer.t0000.b2.L001	Scer.t0000.b2.L002	Scer.t0000.b3.L001	Scer.t0000.b3.L002	Scer.t0030.b2.L001	Scer.t0030.b2.L002	Scer.t0030.b4.L001	Scer.t0030.b4.L002	Scer.t0060.b2.L001	Scer.t0060.b2.L002	Scer.t0060.b4.L001	Scer.t0060.b4.L002	Scer.t0090.b2.L001	Scer.t0090.b2.L002	Scer.t0090.b4.L001	Scer.t0090.b4.L002	Scer.t0120.b2.L001	Scer.t0120.b2.L002	Scer.t0120.b4.L001	Scer.t0120.b4.L002	Scer.t0150.b2.L001	Scer.t0150.b2.L002	Scer.t0150.b4.L001	Scer.t0150.b4.L002	Scer.t0180.b2.L001	Scer.t0180.b2.L002	Scer.t0180.b4.L001	Scer.t0180.b4.L002	Scer.t0210.b2.L001	Scer.t0210.b2.L002	Scer.t0210.b4.L001	Scer.t0210.b4.L002	Scer.t0240.b2.L001	Scer.t0240.b2.L002	Scer.t0240.b4.L001	Scer.t0240.b4.L002	Scer.t0360.b2.L001	Scer.t0360.b2.L002	Scer.t0360.b4.L001	Scer.t0360.b4.L002	Scer.t0480.b2.L001	Scer.t0480.b2.L002	Scer.t0480.b4.L001	Scer.t0480.b4.L002
gene-Q0105	COB	0	1.4088345022273	0	0.692077697204774	0	0	0	0	0.749365280739631	0	1.15317261070155	0.742511830859192	0	0	0	0	0.714302117985383	0.714907111028564	1.37565269490697	1.37672267269695	1.53285655812132	2.29604253828249	0	0	1.61842679463927	0	0	0.817478191520889	1.69462316491619	4.2394684193714	0	0	1.73428357829285	0	0.850262911962962	0	4.32365135573367	1.73096733528051	0	0	2.18666845325611	0	2.35978687435037	0
gene-Q0110	BI2	0	0.629167502591541	0	0	0	0	0	0	0	2.00914468643379	0.961456786415756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5494516257393	0	0.760084546714477	0	0.77372825773818	0	0	0	0.712148292600046	0	0
gene-Q0115	BI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504381270477838	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584466298674548	0	0	0	0	0	0	0	0	0	0	0.613948076836184	0	0
gene-Q0120	BI4	1.17758283453694	1.17647394405924	0.773733345509041	0	0.850952489013964	0.426082359163933	0	0	0	0	0	0	0.396850098657994	0	0.397095399477535	0	0	0	0.384173924612633	0	0	0	0.435214632673741	0	0	0.453143377053849	0	0	0	0	0.460889013655357	0.461925595857132	0	0	0	0	0	0	0.950964059421873	0.953920142312077	3.19968740880085	3.95649325073639	0.520781860419551	2.8286147729794
gene-Q0130	OLI1	29.4979916119648	9.84353622350142	19.4278652827169	77.8949970964703	52.7931417401232	31.6081381163537	20.3189111188944	20.2797269444	41.01760156088	91.9541328311051	50.0539257862944	89.8098137316318	29.3977393456152	29.3657699128731	28.1982852065503	65.7561995326246	142.756104531623	132.317081574179	66.9597200638076	47.8029231205857	448.176178685854	362.60665033666	33.1750376295727	110.186522898223	178.498735493493	200.483201797585	137.026418460284	193.976026087472	82.544751268772	177.106777901168	159.509169348519	159.11640889906	404.726400134475	402.787605181164	120.030186312644	47.8254681378288	454.593048361028	372.574599427066	265.283829146582	346.156978858152	299.27063979224	334.191170873542	258.189857003863	269.235239411393
gene-Q0140	VAR1	0	0	0	0	0	0.735268992422259	0	0.715870449614232	2.16021889014972	0	0	0	0	0.685054002721905	1.36613176815236	0	0.686176418643183	0	0	0	0	1.47077650139768	1.50630545952603	0.753368610404404	0.77756535311983	0.779563884268038	0	1.57090894638416	0	0	0	0.794553647375078	0.83333123379166	0	0	0	0	0	0	0	0	0.765920697893112	0	2.36406678544163
gene-Q0158	21S_RRNA	25.5548349115898	25.7871059345842	26.4747825534819	23.1508236421507	28.5011189194747	28.3224366029846	24.1820165835238	25.0654407680979	41.8090655011025	42.175687050725	18.3754743446812	19.5572898174101	24.6662478286921	21.6363202210162	19.1972102927941	19.2391733492766	33.5349580066583	33.0409492840359	17.9287744717228	23.4916191667613	49.6821184216256	53.6778414382826	36.3475545891854	37.800408866537	44.9454552602163	45.7020840124173	38.0182791003262	41.0938185591551	55.8056956905568	62.6717165475871	33.7336658661188	41.3405619263753	117.769368607075	123.233908420912	44.4162229878176	40.596834328513	102.301213128195	111.012599099375	110.008675555385	129.465205450758	83.6579161750646	80.8237203724985	69.8571604419792	71.2573338623991
gene-Q0160	SCEI	22.6945979764124	21.311526112812	18.2713611706266	15.6018354593988	33.4008646964316	31.7019491193028	55.5358139255786	33.8035989308711	39.4327386352834	33.7894574836328	26.6310064017274	28.8492320378179	42.9964996275151	29.3980591095129	30.5152332030601	20.0018175033331	38.5320199670451	48.5320615963521	34.3518774640639	36.2118064246534	28.9508763906028	60.6298454225082	27.7843337103991	41.6463814507492	57.3974794767363	47.0893014796687	43.1891837483031	38.5786405077231	57.7810652021397	27.010574197005	54.9811788692272	30.9183642352497	71.8235896711552	67.782370261365	58.9271014721199	72.6014780648472	42.0889033758806	45.7850919451432	47.9433876075462	62.2569458213049	70.3425291222609	77.9487656082839	52.3946855575639	49.4831135906285
gene-Q0250	COX2	0	2.43548193792209	0	1.19154050414179	0	0	0	0	0	0	0	1.27782866873142	0	0	1.22182586469764	1.22059471174253	0	0	0	0	0	0	0	0	0	0	0	0	2.92336695783727	0	1.42299502261777	0	4.47000715458433	0	0	0	1.48799790650462	1.48706409036211	1.46044327747303	0	1.37269205354062	0	2.84947969333931	2.82836439153896
gene-Q0255	Q0255	16.3391942768083	16.5899721332924	17.9791349345521	13.5993355543868	30.0193881300309	25.835896591277	25.1307196853766	27.5259815842013	14.7250231955609	26.5126329352452	15.8601954996336	21.0125837968362	23.5127204622167	29.1137851923883	21.7991087915762	24.601676438313	20.0697773087193	26.3776582622495	17.8473284942821	19.4904167843198	25.5061435086072	18.0415480718442	25.8172242936073	22.1470657328122	33.7132353888612	28.0802254689849	28.8289762013693	27.6160483496352	26.6236051685066	20.0651383350624	28.5648689787597	40.9623174502553	30.7260108542102	36.1291679093166	23.4270275913792	29.2171318229749	34.7720830087607	36.7566084240369	34.791193417965	37.5862792535005	30.5229026361882	29.4221289529853	36.0694454188378	29.6458232769875
gene-Q0275	COX3	1.1104558664857	0	0	0	0	0	0	0	1.176316995071	4.69645259892198	0	1.16511010300614	0	0	0	0	0	0	1.07866899868885	0	0	0	0	0	0	1.27190882522482	0	1.28474904376517	1.3320857647101	1.33234238795793	0	0	1.35903030215851	0	0	0	0	0	1.33225702563585	0	0	0	2.58158536007116	1.28891497010896
gene-Q0285	RPM1	0	0	0	0	2.59413155566629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.865390029342	0	2.56202275145377	0	2.67183229124178	0	0	0	0	0	0	0	0	5.75947035521569	0	0	0	0	2.87093693069354	0	0	0	0	0	0
gene-tA(UGC)Q	tA(UGC)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tC(GCA)Q	tC(GCA)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tD(GUC)Q	tD(GUC)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tE(UUC)Q	tE(UUC)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tF(GAA)Q	tF(GAA)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tG(UCC)Q	tG(UCC)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tH(GUG)Q	tH(GUG)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tI(GAU)Q	tI(GAU)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tK(UUU)Q	tK(UUU)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tL(UAA)Q	tL(UAA)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tM(CAU)Q1	tM(CAU)Q1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tM(CAU)Q2	tM(CAU)Q2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tN(GUU)Q	tN(GUU)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tP(UGG)Q	tP(UGG)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tQ(UUG)Q	tQ(UUG)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tR(ACG)Q2	tR(ACG)Q2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tR(UCU)Q1	tR(UCU)Q1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tS(GCU)Q1	tS(GCU)Q1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tS(UGA)Q2	tS(UGA)Q2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tT(UAG)Q2	tT(UAG)Q2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tT(UGU)Q1	tT(UGU)Q1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tV(UAC)Q	tV(UAC)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tW(UCA)Q	tW(UCA)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-tY(GUA)Q	tY(GUA)Q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
